"LOC_ID","X_COORD","Y_COORD","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76"
11,325000,249000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.951924361206282,-20,-20,-20,-20,-20,-20,-1.75640699381306,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.263884654906866,-20,0.26237345526828,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.265601604037004,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.175164770688156,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.234986072786684,-20,-20,-20,-20,0.264918290768841,0.225716945771456
12,329000,249000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.331915885287863,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.03401627499929,-20,-1.02682279333639,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.997316251503398,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.03697815055314,-20,-20,-20,-20,-1.02185121659171,-1.02415384835309
13,330000,249000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.880190993900584,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.184194540108704,-20,0.183255292860241,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.235973282022603,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.19272450349645,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.18429183035599,-20,-20,-20,-20,0.183723478191555,0.183976465136881
14,331000,249000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.3476242271118,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.01678576676294,-20,-2.0148614124919,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.38490863356779,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.01036255773974,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.9990904471246,-20,-20,-20,-20,-2.02291039275323,-2.04418497260356
15,333000,249000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.83609886286745,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.69854318513511,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
16,320000,250000,-20,-20,-20,-20,-20,-20,-20,0.767591422587293,-20,-20,-20,0.0735108184677547,-20,0.0768863262917988,-20,-20,-20,-20,-20,0.0737698869796177,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.0752023849125394,-20,0.0742794978459064,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.0724525688906992,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.24037402300782,-20,-20,-20,-20,-20,-20,-20,0.0630363672139159,-20,-20,-20,0.0260123571272532,-20,-20,-20,-20,-20,-20,-20,-20,-20
17,322000,250000,-20,-2.25871060242227,-20,-20,-20,-20,-20,-20,-2.01215677097201,-1.49004113995145,-20,-2.19981039321031,-2.18188339063938,-1.53847975154873,-20,-20,-20,-20,-20,-20,-20,-2.20265774594256,-20,-20,-2.21639257194121,-20,-2.18720232013283,-2.16472575953167,-20,-2.19432544057172,-20,-20,-20,-20,-20,-20,-20,-2.20566413404084,-2.20381392690422,-2.18976456289989,-2.1835817447698,-20,-2.22091743479859,-2.1648517218497,-20,-20,-2.16942813618734,-2.79955029658345,-2.2293699775085,-20,-20,-20,-20,-20,-20,-1.52494591413559,-20,-20,-1.51630538057595,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.42072772062501,-20,-20,-20,-2.26076723760969,-2.22331512166022,-2.25068296573007
18,323000,250000,-20,0.199083090033148,-20,-20,-20,-20,-20,0.951650423997553,-0.353979760770769,0.881143022800858,-20,0.291205082267345,0.192666326061564,0.910070590715329,-20,-20,-20,-20,-20,0.251246796249039,-20,0.192752181031536,-20,-20,0.18646506477439,-20,0.237598179059634,0.182977637866533,-20,0.19555038125664,-20,-20,-20,-20,-20,-20,-20,0.185200468201196,0.19218167843725,-0.266952221485105,0.918812379649913,-20,0.261765726460285,0.187024805855442,0.249907089618074,-20,0.186662188719018,-20,0.995197159317164,-20,-20,-20,-20,-20,-20,-0.00015632760377777,-20,-20,0.34333714497496,-20,-20,-20,0.115707341749546,-20,-20,-20,0.251763384651488,-0.46585024145493,-20,-0.907631340612475,-20,-20,-20,0.184027341531276,0.251610995177632,0.171307740590562
19,324000,250000,-20,-1.30827746394904,-20,-20,-20,-20,-20,-0.71930196902135,-2.00542444693407,-0.672879440217874,-20,-20,-1.39073357965229,0.920127574709579,-20,-20,-20,-20,-20,-1.37456387897896,-20,-1.64162146544379,-20,-20,-1.4169640541642,-20,-20,-1.41093922819079,-20,-1.42445838643547,0.121955367756466,-20,0.122694049566191,-20,-20,-20,-20,-1.39124680852213,-1.38797624193402,-20,-1.40050523016454,-20,0.124903995875712,-1.41033755681532,-1.4010265466034,-20,-1.38538715844339,-20,-1.40875604577996,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.84320405315238,-20,-20,-20,-1.39521726245136,-20,-2.52854540843793,-20,-1.40656373153065,-20,-20,-0.731185351496375,-20,-20,-20,-1.38294299462734,0.12154582045116,0.12399021787716
20,331000,250000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.967014203790012,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.271448467795918,-20,0.272227643879957,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.302199218898934,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.273163970983905,-20,-20,-20,-0.564561089559194,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.270041903758591,-20,-20,-20,-20,0.271945856163942,0.272174756197805
21,332000,250000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.888456596593569,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.889091445785681,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
22,333000,250000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.13959134275078,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.10684615507786,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
23,319000,251000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.41875285387538,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
24,320000,251000,-20,-20,-20,-20,-20,-20,-20,0.707527686541031,-20,-20,-20,0.018437248939353,-20,0.0129041960247069,-20,-20,-20,-20,-20,0.0218837298420332,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.0190510456585996,-20,0.0209335362055502,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.0191818993879727,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.60340835935426,-0.416131414560826,-20,-20,-20,-20,-20,-20,0.019768555195312,-20,-20,-20,0.0188778435798672,-20,-20,-20,-20,-20,-20,-20,-20,-20
25,322000,251000,-20,0.498984481549805,-20,-20,-20,-20,-20,-20,1.54905315098891,0.759738637719137,-20,-0.209840321904686,-0.216395230969906,0.481446008249905,-20,-20,-20,-20,-20,-20,-20,-0.205788113812238,-20,-20,-0.204581305753264,-20,-0.186685528972953,-0.203266552310991,-20,-0.213675592663034,-20,-20,-20,-20,-20,-20,-20,-0.214504909949893,-0.214844109337417,-0.342780350683591,-0.209439807124536,-20,-0.321378866918706,-0.210598504604026,-20,-20,-0.221465425618175,-1.07188848545014,-0.213859018625218,-20,-20,-20,-20,-20,-20,0.480471124251212,-20,-20,0.483886164407105,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.502658485407477,-20,-20,-20,-0.212842376109947,-0.215499743121433,-0.194319002613267
26,323000,251000,-20,1.40908205448911,-20,-20,-20,-20,-20,-0.483008118238184,1.20732847718199,0.306795715908984,-20,-0.479245871621348,-0.399314780110367,0.732971133540687,-20,-20,-20,-20,-20,-20,-2.19443900550481,0.0453101451427692,-20,-1.11328038165958,-0.384000893630959,-20,-0.34043554905302,-0.478372914251952,-20,-0.517888159305369,-1.00784545256643,-20,-20,-0.314185674168854,-20,-20,-20,-0.391551132341584,0.501676207724596,-0.402486863087662,-0.39869568621292,-0.971152155402112,0.023631820226386,0.0392298775116933,-0.34521532526752,-20,-0.40044719969662,-20,-0.400188401142821,-20,-20,-20,-20,-20,-20,0.573474633730666,-20,-20,0.401393984952003,-20,-20,-20,-20,-20,-1.30672421364884,-20,-1.18352320092214,-20,-20,0.417145697908555,-20,-20,-20,-0.402821424367798,0.398811908928547,-0.453216742822686
27,324000,251000,-20,0.783588574072213,-20,-20,-20,-20,-20,0.517982374212653,-0.165760753531743,-0.149558764392837,-1.89803219058311,-20,-0.182691131988539,-0.183877059157383,-20,-20,-20,-20,-20,-0.184475862977952,-20,-0.174615571849316,-20,-20,-0.172577681572128,-20,-20,-0.171811586797639,-20,-0.171914742323616,-20,-20,-20,-20,-20,-20,-20,-0.180737285439965,-0.553627352164868,-20,-0.177680693854251,-20,-20,-0.176106501973235,-0.177186276504984,-20,-0.182020466556017,-20,-0.17561500377003,-20,-20,-20,-20,-20,-20,-0.126020981709515,-20,-20,-0.177504981784454,-20,-20,-20,-1.17610880138014,-20,-3.57791652241398,-20,-0.176689956855788,-20,-20,-20,-20,-20,-20,-0.183344239328059,-20,-20
28,325000,251000,-20,0.77270031025344,-20,-20,-20,-20,-20,0.771564451958361,-0.170338467381981,0.647459673324821,0.0770589118084941,-20,0.0917531411114705,0.0791123023904515,-20,-20,-20,-20,-20,0.0779150917861984,-20,0.0783353074797615,-20,-20,-0.0097900546863608,-20,-20,0.0772426355432304,-20,0.078227585381024,-20,-20,-20,-20,-20,-20,0.00474393882447693,0.0781247818524877,-20,-20,0.0788484274341899,-20,-20,0.0785328619708102,0.0783628320631388,-20,0.078506815629998,-0.764434353558939,0.0777221674214949,-20,-20,-20,-20,-20,-20,0.097232335498745,-20,-20,0.0781264549748283,-20,-20,-20,-0.027117894712979,-20,-2.38416063179674,-20,0.0788093649605441,-20,-20,-20,-20,-20,-20,0.0786408477284228,-20,-20
29,326000,251000,-20,0.281404447806839,-20,-20,-20,-20,-20,0.239208338945083,-20,0.280907591794077,-0.407841095437669,-20,-0.402589648750324,-0.410746298602144,-20,-20,-20,-20,-20,-0.398818364629259,-20,-0.412272124185211,-20,-20,-0.411811880927453,-20,-20,-0.417209540485157,-20,-0.41117763370147,-20,-20,-20,-20,-20,-20,-0.445678747012872,-0.402042644865107,-20,-20,-0.412868320262027,-20,-20,-0.409733998164237,-0.408803297047869,-20,-0.412291762215841,-20,-0.411271613966328,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.40723062313454,-20,-20,-20,-0.409564114941601,-20,-20,-20,-0.411689923965116,-2.00038161170118,-20,-20,-20,-20,-20,-0.411404159588393,-20,-20
30,331000,251000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.52043495927644,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.1874219548691,-20,-2.19007060763675,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.15359231501581,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.24387579480543,-20,-20,-20,-2.17653919397521,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2.18053928962809,-20,-20,-20,-20,-2.18220136844273,-2.18210735514845
31,332000,251000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,1.13620768343273,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.738641901958901,-20,-20,-20,-20,-20,-20,0.445908386050608,-20,0.443603944528154,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.428342032402714,-20,-20,-20,0.736066358969985,-20,-20,-20,-20,-20,-20,-20,0.402969653157771,-20,-20,-20,-0.602795603531724,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.445577831083068,-20,-20,-20,-20,0.44354602993074,0.408125205463064
32,320000,252000,-20,-20,-20,-20,-20,-20,-20,0.222546284188251,-0.897087949806339,-20,-20,-0.676710573216415,-20,-0.433086820341824,-20,-20,-20,-20,-20,-0.687634982930836,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.676259600906083,-20,-0.684087298482525,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.679211705024789,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.802294594257263,1.52328922591682,-20,-20,-20,0.384637282065564,-20,-20,-0.681785107940417,-20,-20,-20,-0.67959774816536,-20,-20,-20,-20,-20,-20,-20,-20,-20
33,321000,252000,-20,-0.718734931091507,-20,-20,-20,-20,-20,0.778070714666417,1.6254078952344,0.607798599319913,-20,-0.00970113384675285,0.112650958935743,0.890656688672669,-20,-20,-20,-20,-20,0.0645313488350438,-1.57979017071275,-0.370470112981497,-20,-0.153370133620117,0.472933800095331,0.540009649205337,-0.750567272696702,-20,-0.0383769694315357,-1.30926925209417,0.598657993561493,-20,0.133884602294643,0.26777394457104,-20,-3.4416813279104,-0.0724275312760405,-0.0831999073032473,0.903874362675561,0.000661108394846766,-0.0871738875496565,0.544152270583862,-0.729173263290613,0.562870742918848,1.04427226998041,-20,-0.178275431341176,-20,-0.782278255527652,-20,-20,-20,0.00577075764458165,-20,-0.47080391396602,1.9129568115962,-20,-20,-0.407597360970874,0.923712229502442,-20,-20,0.139188516948587,-20,-0.819602782888105,-20,0.495665228695818,-1.58721137201316,-20,0.396895356645558,-20,-20,-20,-0.755373676924247,0.941941296586684,-0.145060569009611
34,322000,252000,-20,0.156102897059895,-20,-20,-20,-20,-20,0.807157602062919,1.74343408624541,0.807972785828492,-20,-20,-1.95613665017878,0.841103201139459,-20,-20,-20,-20,-20,-20,-20,0.114765274958536,-20,0.182341951291859,0.18097091115283,-1.8221235478754,0.215505027268767,-20,-2.39245307153171,-0.784550769481864,0.111486308699965,-20,-20,0.857798268843002,-20,-20,-2.38925371923965,-2.43446378349548,1.23545994584357,-2.485621972205,-20,0.189034529903042,0.192400935510456,0.298892096326039,0.874330450931853,-20,0.150457918922789,-0.568258763899792,0.204736695332588,-20,-20,-20,-2.49003546880813,-20,-4.36759045872635,1.60316019045034,-20,-20,0.123039507939885,-2.5349785977193,-20,-20,-20,-20,-3.27886057555721,-20,0.110917695892313,-4.50720773979524,-20,0.238686237355342,-20,-20,-20,0.208519334795751,1.32531218619735,-2.15107714225694
35,323000,252000,0.421367103678881,1.18851179754366,-20,-20,-20,-20,-20,0.388728544831695,1.46634775187257,-0.819738002035449,-20,0.868923371959811,0.852012118816804,1.6722583201101,-20,-20,-20,-20,-20,-20,-0.192414943317166,0.785869685979169,-20,0.925641784627596,-0.0200532852982414,0.614398882964065,1.25246523740463,-0.192548640126005,-20,-0.117976888433522,0.590891485921293,-20,-20,1.5191099415844,-20,-2.49468513171667,-0.253001172460905,1.04615401840871,1.21131422749079,-0.252494689325766,0.708868019625326,1.04050669831532,1.34546975337224,1.35163986520254,1.56527215072815,-20,-1.50082400916707,-20,-1.50999650197997,-20,-20,-20,-0.542110281011903,-1.76172428952484,-20,1.30694703797237,-20,-20,1.08060680160939,1.34272447876245,-0.405741151119216,-20,-20,-0.663169117390199,0.417921804910159,0.817805566394185,0.572766619393725,-0.324296455692288,-20,1.2045078516766,-20,-0.663169117390199,-20,0.442776091942323,0.254133693030058,0.845361233792471
36,324000,252000,-20,-0.729778577817033,-20,-20,-20,-20,-20,-0.736117483329406,0.294447567390885,-20,-20,-0.72977515620047,-0.738353510714135,0.647805826704836,-20,-20,-20,-20,-20,-20,-0.732963792354573,-20,-20,-0.74612002231232,-20,-20,-0.739182631233633,-1.62791116749505,-20,-20,-0.737416260786983,-20,-20,-0.0433900592335335,-20,-20,-20,-20,-0.0879842507039275,-0.736011052059431,-0.0950776899801628,-0.73022162877075,-0.0354730627198467,-0.0419601642841728,-0.738497823925055,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.409292163900741,-20,-20,-0.732840293964068,-0.724355965446911,-20,-20,-20,-20,-0.722499701919614,-20,-0.726089771613564,-0.726807751168678,-20,-0.0510896678013515,-20,-20,-20,-20,-0.729883090563646,-0.870882312307129
37,326000,252000,-20,-0.0640222738944023,-20,-20,-20,-20,-20,-0.163748507945222,-20,-0.0783086485053371,-0.778921016695866,-20,-0.785483435634289,-0.778059490345014,-20,-20,-20,-20,-20,-0.792801859960583,-20,-0.772881030951467,-20,-20,-0.775019160386122,-20,-20,-0.769035216632531,-20,-0.774830895443533,-20,-20,-20,-20,-20,-20,-20,-0.787201162490234,-20,-20,-0.774604773805704,-20,-20,-0.776708278943763,-0.778877407239533,-20,-1.22465928674276,-20,-0.773820887984494,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.781128816193509,-20,-20,-20,-0.777635002464142,-20,-20,-20,-0.77698857149014,-20,-20,-20,-20,-20,-20,-0.996473047300367,-20,-20
38,327000,252000,-20,0.872812576287185,-20,-20,-20,-20,-20,0.759087813960587,-20,0.635239055957992,0.173296968035297,-20,0.176134465568467,0.172494493676617,-20,-20,-20,-20,-20,0.176473350358941,-20,0.239293582465683,-20,-20,0.173889228187103,-20,-20,0.174354197571674,-20,0.171855202561633,-20,-20,-20,-20,-20,-20,-20,0.095587065746739,-20,-20,0.129231862527939,-20,-20,0.172172958071988,0.172829631030039,-20,0.173595071184547,-20,0.172589526647311,-20,-20,-20,-20,-20,-20,0.54879387456778,-20,-20,0.172557067657032,-20,-20,-20,0.172685690759456,-20,-20,-20,0.173656121994062,-20,-20,-20,-20,-20,-20,0.175021745250915,-20,-20
39,332000,252000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.03934438360185,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.09538017069163,-20,-20,-20,-20,-20,-20,-1.76282267750143,-20,-1.75490147267324,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.73085244008625,-20,-20,-20,-1.06180768799881,-20,-20,-20,-20,-20,-20,-20,-1.75748865740249,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.76175957393526,-20,-20,-20,-20,-1.77051804221917,-1.75335491580832
40,333000,252000,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0.684801579815387,-20,-20,-20,-20,-20,-20,-0.846303521895362,-20,-20,0.699228697723984,-20,-20,-20,-20,-20,-20,0.00165565921226561,-20,-0.0989964202080755,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.00828510264678754,-20,-20,-20,0.692038777060664,-20,-20,-20,-20,-20,-20,-20,0.00135072235629222,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-0.00122978271800514,-20,-20,-20,-20,0.00198727567433155,0.000379404863867804
41,320000,253000,-20,-20,-20,-20,-20,-20,-20,-20,-0.514803953320088,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
